940,3268,8715,1085,3268,1085,4750,1531,4750,,24202,,3325,,1085,21957,4750,Vasco Fernandes,,3345,24245,1087,4750,https://transfermarkt.pt/vasco-fernandes/rueckennummern/spieler/24202,,
,,,,3268,,,,,,929867,,,,,,,Isaac,,,,,,https://transfermarkt.pt/isaac/rueckennummern/spieler/929867,,
,3268,,,3268,,,,,,669956,,67731,,4750,,,Leonardo Lelo,,,4750,,,https://transfermarkt.pt/leonardo-lelo/rueckennummern/spieler/669956,,
,3268,,3345,3268,,,,,,429564,,3268,,3345,,,Derick Poloni,,,3345,,,https://transfermarkt.pt/derick-poloni/rueckennummern/spieler/429564,,
,3268,,,3268,,,,,,684061,,15136,,,,,Lucas Soares,,,2420,,,https://transfermarkt.pt/lucas-soares/rueckennummern/spieler/684061,,
,531,,531,3268,531,,,,,490495,,531,,531,,,Eduardo Fereira,,,531,,,https://transfermarkt.pt/eduardo-fereira/rueckennummern/spieler/490495,,
336,3268,1465,6028,3268,1465,,,5227,,118317,,2457,,3793,5227,993,Afonso Taira,,,58049,,,https://transfermarkt.pt/afonso-taira/rueckennummern/spieler/118317,1465,
,3268,,1701,3268,,,,,,552533,,7056,,7056,,,Cuca,,,7056,,,https://transfermarkt.pt/cuca/rueckennummern/spieler/552533,,
,1465,,10331,3268,,,,,,375383,,10331,,41588,,,Romário Baró,,,720,,,https://transfermarkt.pt/romario-baro/rueckennummern/spieler/375383,,
,3348,,,3268,,,,,,666539,,3348,,,,,Beni,,,,,,https://transfermarkt.pt/beni/rueckennummern/spieler/666539,,
,3268,,979,3268,979,,,,,291968,,291,,979,,,Neto,,,10492,,,https://transfermarkt.pt/neto/rueckennummern/spieler/291968,,
,6502,9597,16696,3268,9597,,,828,,296782,,6502,,16696,,,Kuni,,,6502,,,https://transfermarkt.pt/kuni/rueckennummern/spieler/296782,9597,
,2431,,41582,3268,41582,,,,,462252,,7119,,68780,,,Diogo Pinto,,,14909,,,https://transfermarkt.pt/diogo-pinto/rueckennummern/spieler/462252,,
,3268,2861,2977,3268,2977,,,,,295327,,3268,,2977,,,Saviour Godwin,,,2977,,,https://transfermarkt.pt/saviour-godwin/rueckennummern/spieler/295327,,
,1066,,1066,3268,,,,,,594069,,1066,,2241,,,Yuki Soma,,,1066,,,https://transfermarkt.pt/yuki-soma/rueckennummern/spieler/594069,,
,199,41582,10870,3268,585,,,,,351750,,199,,2784,,,Léo Natel,,,199,,,https://transfermarkt.pt/leo-natel/rueckennummern/spieler/351750,,
,3345,,10789,3268,,,,,,529730,,3345,,10789,,,Kiki,,,10789,,,https://transfermarkt.pt/kiki/rueckennummern/spieler/529730,,
,6395,,221,3268,,,,,,596067,,6395,,2029,,,Felippe Cardoso,,,2462,,,https://transfermarkt.pt/felippe-cardoso/rueckennummern/spieler/596067,,
,776,,,3268,,,,,,733579,,5677,,,,,Clayton,,,,,,https://transfermarkt.pt/clayton/rueckennummern/spieler/733579,,
,979,979,17276,3268,2420,,,,,99499,,979,,17276,1085,,Rafael Martins,,,17276,,,https://transfermarkt.pt/rafael-martins/rueckennummern/spieler/99499,3368,
,4795,102,4795,6912,4795,,,,,248349,,4795,,4795,2517,,Fabijan Buntic,,,4795,,,https://transfermarkt.pt/fabijan-buntic/rueckennummern/spieler/248349,2517,
,2457,,10690,6912,,,,,,573907,,27323,,10690,,,Luiz Felipe,,,29501,,,https://transfermarkt.pt/luiz-felipe/rueckennummern/spieler/573907,,
,6912,,,91910,,,,,,821730,,6912,,,,,Manuel Baldé,,,,,,https://transfermarkt.pt/manuel-balde/rueckennummern/spieler/821730,,
,6912,10789,10789,6912,1075,,,,,71830,,648,,10789,10949,,Bruno Wilson,,,1075,,,https://transfermarkt.pt/bruno-wilson/rueckennummern/spieler/71830,45510,
,6912,,1755,6912,,,,,,539183,,2863,,,,,Anderson Jesus,,,2863,,,https://transfermarkt.pt/anderson-jesus/rueckennummern/spieler/539183,,
,6912,10949,336,6912,10949,,,,,340524,,3302,,979,,,Ivanildo Fernandes,,,126,,,https://transfermarkt.pt/ivanildo-fernandes/rueckennummern/spieler/340524,45510,
,6912,,6912,6912,3891,,,,,548658,,6912,,6912,,,Mohamed Aidara,,,6912,,,https://transfermarkt.pt/mohamed-aidara/rueckennummern/spieler/548658,,
,6912,2424,3349,6912,4750,,,2425,,270055,,6912,,2457,5227,,Kiki,,,6912,,,https://transfermarkt.pt/kiki/rueckennummern/spieler/270055,5227,
,1755,,,6912,,,,,,739438,,609,,,,,Matheus Pereira,,,609,,,https://transfermarkt.pt/matheus-pereira/rueckennummern/spieler/739438,,
,6912,2462,2462,6912,4284,,,2462,,223977,,2462,,2462,4284,2462,Igor Julião,,,2462,,,https://transfermarkt.pt/igor-juliao/rueckennummern/spieler/223977,4284,
499,6912,2282,18487,6912,18487,,190,190,,68275,,2381,,1075,190,190,Claudemir,,499,2381,499,,https://transfermarkt.pt/claudemir/rueckennummern/spieler/68275,2282,
,6912,10330,13225,6912,13225,,,10330,,197880,,6912,,3329,41582,,Raphael Guzzo,,,3325,,,https://transfermarkt.pt/raphael-guzzo/rueckennummern/spieler/197880,3325,
,6912,4294,2423,6912,2423,,,,,95429,,2832,,2423,,404,Osama Rashid,,,2423,,,https://transfermarkt.pt/osama-rashid/rueckennummern/spieler/95429,,
,4297,,45510,6912,,,,,,461939,,336,,67909,,,Tomás Silva,,,67909,,,https://transfermarkt.pt/tomas-silva/rueckennummern/spieler/461939,,
,6912,,,91910,,,,,,763798,,,,,,,Alejandro Alvarado,,,33285,,,https://transfermarkt.pt/alejandro-alvarado/rueckennummern/spieler/763798,,
,8519,,,6912,,,,,,610238,,8519,,18687,,,Pedro Ortiz,,,8519,,,https://transfermarkt.pt/pedro-ortiz/rueckennummern/spieler/610238,,
,6912,2503,3265,6912,3326,,,,,291939,,6912,,2503,2503,,Samu,,,6912,,,https://transfermarkt.pt/samu/rueckennummern/spieler/291939,2503,
,6912,,33285,6912,33285,,,,,526111,,8817,,4042,,,Alex Méndez,,,8817,,,https://transfermarkt.pt/alex-mendez/rueckennummern/spieler/526111,,
,91910,,,91910,,,,,,718316,,,,,,,Monsuru Opeyemi,,,,,,https://transfermarkt.pt/monsuru-opeyemi/rueckennummern/spieler/718316,,
,6912,,,6912,,,,,,590302,,6912,,40582,,,Kiko Bondoso,,,6912,,,https://transfermarkt.pt/kiko-bondoso/rueckennummern/spieler/590302,,
,6912,,45510,6912,45510,,,,,461937,,10949,,67909,,,Nuno Moreira,,,67909,,,https://transfermarkt.pt/nuno-moreira/rueckennummern/spieler/461937,,
,6912,,667,6912,,,,,,524929,,667,,667,,,Kévin Zohi,,,667,,,https://transfermarkt.pt/kevin-zohi/rueckennummern/spieler/524929,,
,7179,,,6912,,,,,,642721,,221,,45193,,,Matías Lacava,,,45193,,,https://transfermarkt.pt/matias-lacava/rueckennummern/spieler/642721,,
,20760,,3070,6912,,,,,,542819,,3070,,3070,,,Milutin Osmajic,,,3070,,,https://transfermarkt.pt/milutin-osmajic/rueckennummern/spieler/542819,,
,6912,,,6912,,,,,,929600,,,,,,,Etim,,,,,,https://transfermarkt.pt/etim/rueckennummern/spieler/929600,,
,413,50546,50546,6912,50546,,,,,307939,,2662,,37024,42826,,Alexander Schmidt,,,4441,,,https://transfermarkt.pt/alexander-schmidt/rueckennummern/spieler/307939,11263,
,2425,3330,979,2425,,,,,,212216,,2420,,979,,,Jhonatan,,,2420,,,https://transfermarkt.pt/jhonatan/rueckennummern/spieler/212216,3330,
,2425,,,68110,,,,,,818068,,2425,,,,,Magrão,,,,,,https://transfermarkt.pt/magrao/rueckennummern/spieler/818068,,
,1465,,2029,2425,,,,,,560903,,3329,,5677,,,Patrick William,,,3329,,,https://transfermarkt.pt/patrick-william/rueckennummern/spieler/560903,,
,119,2420,58,2425,2420,,,15136,,139341,,31614,,10484,2420,,Josué Sá,,,5358,,,https://transfermarkt.pt/josue-sa/rueckennummern/spieler/139341,2420,
,2425,2566,12817,2425,2566,,,,,410281,,11033,,11083,,,Renato Pantalon,,,11033,,,https://transfermarkt.pt/renato-pantalon/rueckennummern/spieler/410281,,
,10330,,41582,2425,,,,,,409884,,504,,68780,,,Miguel Nóbrega,,,10330,,,https://transfermarkt.pt/miguel-nobrega/rueckennummern/spieler/409884,,
,2425,1049,2125,2425,585,,3348,1075,,159142,,2425,,18487,1075,3348,Aderllan Santos,,,2425,,,https://transfermarkt.pt/aderllan-santos/rueckennummern/spieler/159142,1075,
,3197,,1693,2425,,,,,,607093,,2425,,2863,,,Sávio,,,2863,,,https://transfermarkt.pt/savio/rueckennummern/spieler/607093,,
,2425,,,2425,,,,,,539252,,2425,,68110,,,Costinha,,,2425,,,https://transfermarkt.pt/costinha/rueckennummern/spieler/539252,,
,2425,1081,3345,2425,,,,1154,,306668,,4294,,3345,995,,Amine,,,3345,,,https://transfermarkt.pt/amine/rueckennummern/spieler/306668,11300,
169,385,294,294,2425,294,,169,169,,140032,,294,,294,683,169,Andreas Samaris,,1837,294,1837,1837,https://transfermarkt.pt/andreas-samaris/rueckennummern/spieler/140032,294,
2425,2425,979,3336,2425,68608,,2425,11107,,38780,,829,,3336,11107,2425,Vítor Gomes,,2425,829,1390,2425,https://transfermarkt.pt/vitor-gomes/rueckennummern/spieler/38780,20698,2425
,2425,720,3349,2425,10331,,,10331,,257707,,7056,,8827,10331,,João Graça,,,3345,,,https://transfermarkt.pt/joao-graca/rueckennummern/spieler/257707,10331,
,2425,41582,10330,2425,10330,,,,,258034,,2425,,6418,,,Guga,,,3329,,,https://transfermarkt.pt/guga/rueckennummern/spieler/258034,41582,
,4032,,41596,2425,,,,,,523977,,940,,41596,,,Miguel Baeza,,,41596,,,https://transfermarkt.pt/miguel-baeza/rueckennummern/spieler/523977,,
,68110,,,2425,,,,,,788995,,1085,,,,,Bruno Ventura,,,,,,https://transfermarkt.pt/bruno-ventura/rueckennummern/spieler/788995,,
,68110,,,2425,,,,,,742506,,,,,,,Fábio Ronaldo,,,,,,https://transfermarkt.pt/fabio-ronaldo/rueckennummern/spieler/742506,,
,,979,3368,2425,979,,,,,332612,,33304,,33304,,,Emmanuel Boateng,,,33304,,,https://transfermarkt.pt/emmanuel-boateng/rueckennummern/spieler/332612,2425,
,7078,,978,2425,978,,,,,524572,,7078,,1532,,,Paulo Vitor,,,12361,,,https://transfermarkt.pt/paulo-vitor/rueckennummern/spieler/524572,,
,2425,1075,7179,2425,10789,,,,,340491,,3345,,68110,,,Joca,,,3345,,,https://transfermarkt.pt/joca/rueckennummern/spieler/340491,10789,
,472,683,10331,2425,2420,,,2420,,172142,,17209,,720,2420,5227,Hernâni,,,3368,,,https://transfermarkt.pt/hernani/rueckennummern/spieler/172142,720,
4750,2425,2425,208,2425,27221,,1075,2425,,55994,,2423,,2423,2425,1075,Ukra,,4750,2423,4297,,https://transfermarkt.pt/ukra/rueckennummern/spieler/55994,2425,
,1465,10331,2503,2425,10949,,,,,344399,,24420,,10690,,,Leonardo Ruiz,,,4297,,,https://transfermarkt.pt/leonardo-ruiz/rueckennummern/spieler/344399,10331,
,2425,,1085,2425,10331,,,,,358177,,2425,,10331,,,André Pereira,,,142,,,https://transfermarkt.pt/andre-pereira/rueckennummern/spieler/358177,3265,
,3325,4297,4297,3325,4297,,,,,419120,,3325,,2425,,,Paulo Vítor,,,2425,,,https://transfermarkt.pt/paulo-vitor/rueckennummern/spieler/419120,,
,3348,,7119,3325,,,,,,543103,,14447,,7119,,,Rodrigo Moura,,,4750,,,https://transfermarkt.pt/rodrigo-moura/rueckennummern/spieler/543103,,
,10949,,45510,3325,,,,,,537476,,10949,,,,,Gonçalo Pinto,,,74155,,,https://transfermarkt.pt/goncalo-pinto/rueckennummern/spieler/537476,,
,3302,2425,2425,3325,2425,,,,,332615,,2425,,2425,2425,,Nélson Monte,,,2425,,,https://transfermarkt.pt/nelson-monte/rueckennummern/spieler/332615,2425,
,126,2995,3336,3325,3325,,,,,341516,,6890,,3336,,,Ponck,,,6890,,,https://transfermarkt.pt/ponck/rueckennummern/spieler/341516,4294,
,,,,3325,,,,,,841731,,,,,,,Edu,,,,,,https://transfermarkt.pt/edutm/rueckennummern/spieler/841731,,
,3325,,3,3325,10789,,,,,415642,,438,,67909,,,João Queirós,,,9005,,,https://transfermarkt.pt/joao-queiros/rueckennummern/spieler/415642,,
10140,979,,4000,3325,4000,,1465,1465,,54716,,979,,4000,10330,1465,Steven Vitória,,4750,979,4750,,https://transfermarkt.pt/steven-vitoria/rueckennummern/spieler/54716,25467,
,,,,3325,,,,,,842444,,8720,,,,,Guilherme,,,,,,https://transfermarkt.pt/guilherme/rueckennummern/spieler/842444,,
,3325,,,3325,,,,,,631472,,1414,,,,,Bruno Langa,,,1085,,,https://transfermarkt.pt/bruno-langa/rueckennummern/spieler/631472,,
,786,2125,9597,3325,9597,,,2125,,258624,,786,,18545,2125,,Euller,,,15882,,,https://transfermarkt.pt/euller/rueckennummern/spieler/258624,2125,
,294,,,3325,,,,,,481627,,10330,,10330,,,Sandro Cruz,,,68780,,,https://transfermarkt.pt/sandro-cruz/rueckennummern/spieler/481627,,
,3325,15136,15136,3325,15136,,,,,383654,,3325,,15136,,,João Correia,,,3325,,,https://transfermarkt.pt/joao-correia/rueckennummern/spieler/383654,,
,2639,,,3325,,,,,,567587,,8616,,,,,Habib Sylla,,,68188,,,https://transfermarkt.pt/habib-sylla/rueckennummern/spieler/567587,,
,3325,8827,2990,3325,10949,,,,,305425,,2990,,2990,8827,,Guima,,,256,,,https://transfermarkt.pt/guima/rueckennummern/spieler/305425,8827,
,18015,601,1175,3325,601,,,,,364233,,1160,,1158,,,Sidy Sarr,,,18015,,,https://transfermarkt.pt/sidy-sarr/rueckennummern/spieler/364233,,
,3325,2990,2672,3325,2672,,130,7769,,127769,,,,2503,993,4326,Nwankwo Obiora,,,2503,,,https://transfermarkt.pt/nwankwo-obiora/rueckennummern/spieler/127769,2990,
,7179,2420,33285,3325,1061,,,15136,,235568,,7179,,7179,2420,,João Pedro,,,7179,,,https://transfermarkt.pt/joao-pedro/rueckennummern/spieler/235568,2420,
,3325,2420,1085,3325,703,,,10330,,182710,,3325,,3325,10330,,João Teixeira,,,3325,,,https://transfermarkt.pt/joao-teixeira/rueckennummern/spieler/182710,294,
,3325,,8827,3325,8827,,,,,504503,,1465,,7179,,,João Mendes,,,2990,,,https://transfermarkt.pt/joao-mendes/rueckennummern/spieler/504503,,
,62683,7009,1075,3325,10789,,,,,387378,,2995,,3325,,,Luther Singh,,,979,,,https://transfermarkt.pt/luther-singh/rueckennummern/spieler/387378,7009,
,144,,4772,3325,4772,,,,,482145,,317,,39,,,Issah Abass,,,17596,,,https://transfermarkt.pt/issah-abass/rueckennummern/spieler/482145,,
,3325,679,4064,3325,10560,,,,,424676,,3325,,5677,,,Juninho,,,1465,,,https://transfermarkt.pt/juninho/rueckennummern/spieler/424676,,
,11972,,,3325,,,,,,585536,,27448,,,,,Jonny Arriba,,,,,,https://transfermarkt.pt/jonny-arriba/rueckennummern/spieler/585536,,
,3325,,45510,3325,,,,,,375380,,10949,,67909,,,Benny,,,67909,,,https://transfermarkt.pt/benny/rueckennummern/spieler/375380,,
,13702,1531,1532,3325,1532,,,,,273738,,4542,,13702,13,,Héctor Hernández,,,4542,,,https://transfermarkt.pt/hector-hernandez/rueckennummern/spieler/273738,3679,
,3325,,21975,3325,,,,,,401931,,,,21975,,,Jô,,,,,,https://transfermarkt.pt/jotm/rueckennummern/spieler/401931,,
,2420,,5544,1301,,,,,,549039,,2420,,5544,,,Matous Trmal,,,5544,,,https://transfermarkt.pt/matous-trmal/rueckennummern/spieler/549039,,
1164,3302,3349,2425,1301,979,,1164,1164,,55977,,3302,,1085,3393,1164,Giorgi Makaridze,,9802,1085,,,https://transfermarkt.pt/giorgi-makaridze/rueckennummern/spieler/55977,3349,
,18545,,,1301,,,,,,14881,,10492,,,,614,Marcelo Carné,,,10492,,,https://transfermarkt.pt/marcelo-carne/rueckennummern/spieler/14881,,
,1301,,,67837,,,,,,698454,,67837,,,,,Pedro Teixeira,,,,,,https://transfermarkt.pt/pedro-teixeira/rueckennummern/spieler/698454,,
,1301,,,1301,,,,,,817133,,1301,,,,,Moisés Mosquera,,,,,,https://transfermarkt.pt/moises-mosquera/rueckennummern/spieler/817133,,
,1301,,3345,1301,11085,,,,,513346,,6912,,3345,,,Matheus Costa,,,6912,,,https://transfermarkt.pt/matheus-costa/rueckennummern/spieler/513346,,
,22381,663,309,1301,2125,,,,,154990,,1301,,1301,10719,9598,Renê Santos,,,1301,,,https://transfermarkt.pt/rene-santos/rueckennummern/spieler/154990,663,
,2865,,,1301,,,,,,587106,,5299,,2503,,,Gonçalo Cardoso,,,379,,,https://transfermarkt.pt/goncalo-cardoso/rueckennummern/spieler/587106,,
,1301,3187,1301,1301,1301,,,,,137192,,1301,,1301,982,,Zainadine,,,1301,,,https://transfermarkt.pt/zainadine/rueckennummern/spieler/137192,982,
,1301,,8024,1301,8024,,,,,384741,,18545,,3336,,,Vítor Costa,,,8152,,,https://transfermarkt.pt/vitor-costa/rueckennummern/spieler/384741,,
,1301,,1301,1301,1301,,,,,435497,,1301,,1301,,,China,,,1301,,,https://transfermarkt.pt/china/rueckennummern/spieler/435497,,
,1301,17776,8718,1301,6600,,,6600,,181783,,1301,,978,6600,6600,Cláudio Winck,,,978,,,https://transfermarkt.pt/claudio-winck/rueckennummern/spieler/181783,6600,
,979,976,3325,1301,1075,,3345,979,,85771,,2424,,3325,979,3345,Paulinho,,,2441,,,https://transfermarkt.pt/paulinho/rueckennummern/spieler/85771,979,
,776,,10560,1301,6600,,,,,520665,,776,,,,,Val Soares,,,9030,,,https://transfermarkt.pt/val-soares/rueckennummern/spieler/520665,,
,1301,41582,41582,1301,10330,,,,,396443,,10330,,10330,,,Diogo Mendes,,,10330,,,https://transfermarkt.pt/diogo-mendes/rueckennummern/spieler/396443,,
,2424,,3197,1301,10560,,,6600,,224878,,2424,,3197,6600,,João Afonso,,,2424,,,https://transfermarkt.pt/joao-afonso/rueckennummern/spieler/224878,17776,
,294,,,1301,,,,,,504075,,10330,,,,,Rafael Brito,,,41582,,,https://transfermarkt.pt/rafael-brito/rueckennummern/spieler/504075,,
,1301,,10787,67837,1301,,,,,443673,,1301,,1301,,,André Teles,,,1301,,,https://transfermarkt.pt/andre-teles/rueckennummern/spieler/443673,,
,1301,10789,1075,1301,1075,,,,,345345,,29228,,1075,,,Xadas,,,1301,,,https://transfermarkt.pt/xadas/rueckennummern/spieler/345345,,
,1301,,385,1301,2990,,,,,426624,,1465,,2784,,,André Vidigal,,,2784,,,https://transfermarkt.pt/andre-vidigal/rueckennummern/spieler/426624,,
,130,,,1301,,,,,,479648,,506,,,,,Félix Correia,,,11368,,,https://transfermarkt.pt/felix-correia/rueckennummern/spieler/479648,,
,2420,,,1301,,,,,,701979,,10949,,,,,Geny Catamo,,,67909,,,https://transfermarkt.pt/geny-catamo/rueckennummern/spieler/701979,,
,15172,,,1301,,,,,,726472,,210,,199,,,Léo Pereira,,,4773,,,https://transfermarkt.pt/leo-pereira/rueckennummern/spieler/726472,,
982,1301,1301,1301,1301,1301,,982,982,,126956,,1301,,1301,979,982,Edgar Costa,,,1301,,,https://transfermarkt.pt/edgar-costa/rueckennummern/spieler/126956,10787,
,1301,21331,1435,1301,404,,,506,,167791,,1301,,404,332,11008,Stefano Beltrame,,,208,,,https://transfermarkt.pt/stefano-beltrame/rueckennummern/spieler/167791,1385,
,12321,,,1301,,,,,,466811,,12321,,49567,,,Pablo Moreno,,,11008,,,https://transfermarkt.pt/pablo-moreno/rueckennummern/spieler/466811,,
,504,14583,8827,1301,3329,,,,,313691,,982,,982,3348,,Brayan Riascos,,,982,,,https://transfermarkt.pt/brayan-riascos/rueckennummern/spieler/313691,3348,
,5623,14555,,1301,,,,,,419936,,11004,,11004,,,Chuchu,,,6363,,,https://transfermarkt.pt/chuchu/rueckennummern/spieler/419936,,
,2995,,26985,2995,,,,,,341535,,26985,,26985,,,Igor Vekic,,,26985,,,https://transfermarkt.pt/igor-vekic/rueckennummern/spieler/341535,,
,2995,,,2995,,,,,,672449,,2995,,,,,Zé Oliveira,,,2995,,,https://transfermarkt.pt/ze-oliveira/rueckennummern/spieler/672449,,
4297,11282,1075,1075,2995,1075,,1301,3336,,56005,,11282,,1075,979,3336,Marafona,,4297,11282,4297,4297,https://transfermarkt.pt/marafona/rueckennummern/spieler/56005,979,
,2995,,,2995,,,,,,836336,,1701,,,,,Nuno Lima,,,,,,https://transfermarkt.pt/nuno-lima/rueckennummern/spieler/836336,,
,472,,416,2995,8505,,,,,331501,,12130,,12130,,,Erick Ferigra,,,408,,,https://transfermarkt.pt/erick-ferigra/rueckennummern/spieler/331501,,
,2995,,3319,2995,3319,,,,,373187,,2995,,21829,,,Maracás,,,2995,,,https://transfermarkt.pt/maracas/rueckennummern/spieler/373187,,
,2995,,,2995,,,,,,487466,,10330,,68780,,,Pedro Ganchas,,,41582,,,https://transfermarkt.pt/pedro-ganchas/rueckennummern/spieler/487466,,
,2995,,3349,2995,3349,,,,,278985,,3349,,3349,2646,,Flávio Ramos,,,820,,,https://transfermarkt.pt/flavio-ramos/rueckennummern/spieler/278985,2646,
,,,,2995,,,,,,1044871,,,,,,,Vasco Sousa,,,,,,https://transfermarkt.pt/vasco-sousa/rueckennummern/spieler/1044871,,
,2995,,,2995,,,,,,836546,,1701,,,,,Luís Bastos,,,,,,https://transfermarkt.pt/luis-bastos/rueckennummern/spieler/836546,,
,2995,15136,15136,2995,15136,,,2434,,336735,,982,,1465,,,João Vigário,,,982,,,https://transfermarkt.pt/joao-vigario/rueckennummern/spieler/336735,2420,
3345,2995,338,3709,2995,338,,1210,1084,,44699,,336,,3709,1084,169,Antunes,,1005,3709,12,2995,https://transfermarkt.pt/antunes/rueckennummern/spieler/44699,338,
,2995,10949,3345,2995,3345,,,,,329721,,2995,,3345,,,Jorge Silva,,,2995,,,https://transfermarkt.pt/jorge-silva/rueckennummern/spieler/329721,10949,
,2995,41588,41588,2995,41588,,,,,398324,,10846,,10331,,,Rui Pires,,,1095,,,https://transfermarkt.pt/rui-pires/rueckennummern/spieler/398324,,
,294,,,2995,,,,,,504090,,294,,,,,Paulo Bernardo,,,10330,,,https://transfermarkt.pt/paulo-bernardo/rueckennummern/spieler/504090,,
,2995,,,2995,,,,,,685887,,2995,,,,,Matchoi Djaló,,,2995,,,https://transfermarkt.pt/matchoi-djalo/rueckennummern/spieler/685887,,
,8733,,11994,2995,11994,,,,,429309,,940,,36123,,,Jordan Holsgrove,,,18687,,,https://transfermarkt.pt/jordan-holsgrove/rueckennummern/spieler/429309,,
,162,,,2995,,,,,,504084,,9668,,,,,Tiago Ribeiro,,,9669,,,https://transfermarkt.pt/tiago-ribeiro/rueckennummern/spieler/504084,,
2421,2995,1075,2944,2995,2944,,2421,2995,,129670,,2995,,2995,1075,2995,Luíz Carlos,,,2995,,,https://transfermarkt.pt/luiz-carlos/rueckennummern/spieler/129670,10789,
189,2995,294,33304,2995,13,,294,294,,75442,,861,,432,294,294,Nico Gaitán,,189,1082,189,,https://transfermarkt.pt/nico-gaitan/rueckennummern/spieler/75442,294,
,9715,,39212,2995,,,,,,412952,,9715,,9715,,,Nigel Thomas,,,4575,,,https://transfermarkt.pt/nigel-thomas/rueckennummern/spieler/412952,,
,,,,2995,,,,,,1056907,,,,,,,Mauro Couto,,,,,,https://transfermarkt.pt/mauro-couto/rueckennummern/spieler/1056907,,
,2995,2433,7179,2995,5648,,2433,2433,,184992,,28850,,7179,2433,2433,Juan Delgado,,,1146,,,https://transfermarkt.pt/juan-delgado/rueckennummern/spieler/184992,2433,
,1075,,,2995,,,,,,731879,,68077,,,,,Hernâni,,,,,,https://transfermarkt.pt/hernani/rueckennummern/spieler/731879,,
,2995,,,2995,,,,,,594546,,2995,,2995,,,Uilton,,,2995,,,https://transfermarkt.pt/uilton/rueckennummern/spieler/594546,,
,2995,,,2995,,,,,,596884,,13231,,,,,Adrián Butzke,,,21550,,,https://transfermarkt.pt/adrian-butzke/rueckennummern/spieler/596884,,
,8344,3336,3336,2995,3336,,,10949,,197613,,3329,,2420,10949,,Alexandre Guedes,,,6395,,,https://transfermarkt.pt/alexandre-guedes/rueckennummern/spieler/197613,13225,
,281,10330,281,281,294,,,2425,,238223,,281,,281,2425,,Ederson,,,281,,,https://transfermarkt.pt/ederson/rueckennummern/spieler/238223,2425,
4556,10,72,10,281,73,,831,10,,85941,,10,,10,10,10,Stefan Ortega,,21053,10,,,https://transfermarkt.pt/stefan-ortega/rueckennummern/spieler/85941,72,
,281,4290,813,641,813,,,,,221624,,281,,813,,,Zack Steffen,,,38,,,https://transfermarkt.pt/zack-steffen/rueckennummern/spieler/221624,245,
984,281,22,22,281,22,31,984,20,,14555,399,281,,22,1071,20,Scott Carson,,984,281,405,358,https://transfermarkt.pt/scott-carson/rueckennummern/spieler/14555,1071,1035
,281,294,294,281,41582,,,,,258004,,281,,294,,,Rúben Dias,,,294,,,https://transfermarkt.pt/ruben-dias/rueckennummern/spieler/258004,41582,
,281,1010,989,281,631,,,6918,,177476,,281,,989,631,6918,Nathan Aké,,,989,,,https://transfermarkt.pt/nathan-ake/rueckennummern/spieler/177476,1032,
,281,29,281,281,281,,349,29,,186590,,281,,281,29,349,John Stones,,,281,,,https://transfermarkt.pt/john-stones/rueckennummern/spieler/186590,29,
,281,621,281,281,621,,,621,,176553,,281,,281,621,,Aymeric Laporte,,,281,,,https://transfermarkt.pt/aymeric-laporte/rueckennummern/spieler/176553,621,
,16,5299,16,281,26,,,14536,,284730,,16,,16,242,14536,Manuel Akanji,,,16,,,https://transfermarkt.pt/manuel-akanji/rueckennummern/spieler/284730,242,
,58,,16,281,,,,,,366930,,5358,,16,,,Sergio Gómez,,,5358,,,https://transfermarkt.pt/sergio-gomez/rueckennummern/spieler/366930,,
,281,244,9265,281,162,,,738,,157495,,281,,281,244,738,Benjamin Mendy,,,281,,,https://transfermarkt.pt/benjamin-mendy/rueckennummern/spieler/157495,244,
148,281,148,281,281,148,,405,148,,95424,,281,,281,148,148,Kyle Walker,,350,281,,,https://transfermarkt.pt/kyle-walker/rueckennummern/spieler/95424,148,
,41593,,,6930,,,,,,701057,,6930,,,,,Rico Lewis,,,,,,https://transfermarkt.pt/rico-lewis/rueckennummern/spieler/701057,,
,281,1050,1050,281,1050,,,,,357565,,281,,13,,,Rodri,,,281,,,https://transfermarkt.pt/rodri/rueckennummern/spieler/357565,,
,399,399,399,281,399,,,,,351749,,20116,,399,,,Kalvin Phillips,,,399,,,https://transfermarkt.pt/kalvin-phillips/rueckennummern/spieler/351749,399,
,1029,,,281,,,,,,668547,,14842,,,,,Máximo Perrone,,,,,,https://transfermarkt.pt/maximo-perrone/rueckennummern/spieler/668547,,
4,281,16,281,281,281,,4,16,,53622,,281,,281,16,17,Ilkay Gündogan,,4,281,80,,https://transfermarkt.pt/ilkay-gundogan/rueckennummern/spieler/53622,16,
1184,281,281,281,281,281,,1184,86,,88755,,281,,281,82,1184,Kevin De Bruyne,,1184,281,,,https://transfermarkt.pt/kevin-de-bruyne/rueckennummern/spieler/88755,82,
,281,162,281,281,162,,,,,241641,,281,,281,294,,Bernardo Silva,,,281,,,https://transfermarkt.pt/bernardo-silva/rueckennummern/spieler/241641,162,
,9265,,6930,281,,,,,,568177,,9265,,6930,,,Cole Palmer,,,281,,,https://transfermarkt.pt/cole-palmer/rueckennummern/spieler/568177,,
,281,,41593,281,6930,,,,,406635,,281,,281,,,Phil Foden,,,281,,,https://transfermarkt.pt/phil-foden/rueckennummern/spieler/406635,,
